doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type;Funder_paid
10.1038/s41467-023-36984-1;Springer Fully OA;YFA_SOA;;Charlotte Thålin;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-30668-y;Springer Fully OA;YFA_SOA;;Tobias Wibble;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12884-023-05479-8;Springer Fully OA;YFA_SOA;;Unnur GUDNADOTTIR;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15326-2;Springer Fully OA;YFA_SOA;;Hanna Trolle;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41467-023-36983-2;Springer Fully OA;YFA_SOA;;Mikael Rydén;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12903-023-02826-1;Springer Fully OA;YFA_SOA;;Khaled Al-Manei;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15384-6;Springer Fully OA;YFA_SOA;;Richard Bränström;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41419-023-05714-2;Springer Fully OA;YFA_SOA;;Mathilde Cheray;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15399-z;Springer Fully OA;YFA_SOA;;Veronika Tirado;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-31099-5;Springer Fully OA;YFA_SOA;;Reinhilde Jacobs;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12912-023-01225-9;Springer Fully OA;YFA_SOA;;Susanne Lundell Rudberg;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s42234-023-00108-3;Springer Fully OA;YFA_SOA;;Peder Olofsson;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s40658-023-00537-8;Springer Fully OA;YFA_SOA;;Granville Matheson;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s13256-023-03858-5;Springer Fully OA;YFA_SOA;;Cecilia Radkiewicz;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-31211-9;Springer Fully OA;YFA_SOA;;Jannike Nickander;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12888-023-04689-w;Springer Fully OA;YFA_SOA;;Benjamin Bohman;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12884-023-05528-2;Springer Fully OA;YFA_SOA;;Maria Niemi;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12888-023-04679-y;Springer Fully OA;YFA_SOA;;Sara Delilovic;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12883-023-03163-0;Springer Fully OA;YFA_SOA;;David Moulaee Conradsson;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-31848-6;Springer Fully OA;YFA_SOA;;Rick Kye Gan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12879-023-08115-0;Springer Fully OA;YFA_SOA;;Robert G. Hahn;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1007/s10433-023-00755-0;Springer Fully OA;YFA_SOA;;Isabelle von Saenger;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s13102-023-00646-y;Springer Fully OA;YFA_SOA;;Rebecka Ahl Hulme;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12916-022-02671-z;Springer Fully OA;YFA_SOA;;Qian Yang;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-26391-9;Springer Fully OA;YFA_SOA;;Miriam Mints;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13099-022-00518-9;Springer Fully OA;YFA_SOA;;Nele Brusselaers;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12916-022-02715-4;Springer Fully OA;YFA_SOA;;Max Bell;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12859-022-05097-9;Springer Fully OA;YFA_SOA;;Benedek Bozoky;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13098-022-00965-z;Springer Fully OA;YFA_SOA;;Madeleine Hummel;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12889-022-14764-8;Springer Fully OA;YFA_SOA;;Sara Causevic;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12916-022-02703-8;Springer Fully OA;YFA_SOA;;Cen Chen;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40364-022-00435-8;Springer Fully OA;YFA_SOA;;Roman A. Zubarev;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s42003-022-04362-0;Springer Fully OA;YFA_SOA;;Qiaolin Deng;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-23415-2;Springer Fully OA;YFA_SOA;;Joana B. Vieira;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41467-022-35684-6;Springer Fully OA;YFA_SOA;;Joanna Rorbach;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13075-022-02970-z;Springer Fully OA;YFA_SOA;;Susanna C. Larsson;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13195-022-01154-w;Springer Fully OA;YFA_SOA;;Juraj Secnik;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40795-022-00660-2;Springer Fully OA;YFA_SOA;;Robert G. Hahn;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12916-022-02707-4;Springer Fully OA;YFA_SOA;;Hua Chen;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41419-022-05381-9;Springer Fully OA;YFA_SOA;;Bertrand Joseph;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40359-022-00962-x;Springer Fully OA;YFA_SOA;;Farzaneh Badinlou;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-23486-1;Springer Fully OA;YFA_SOA;;Mikael Adner;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13075-022-02945-0;Springer Fully OA;YFA_SOA;;Rikard Holmdahl;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41467-022-34526-9;Springer Fully OA;YFA_SOA;;Fang Fang;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41531-022-00425-5;Springer Fully OA;YFA_SOA;;Johan N. Lundström;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12874-022-01773-9;Springer Fully OA;YFA_SOA;;Nurgul Batyrbekova;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40814-022-01196-9;Springer Fully OA;YFA_SOA;;Rebecka Hultgren;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12889-022-14549-z;Springer Fully OA;YFA_SOA;;Christine Delisle Nyström;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12888-022-04367-3;Springer Fully OA;YFA_SOA;;Susanna Österman;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12913-022-08722-8;Springer Fully OA;YFA_SOA;;Janne Agerholm;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12910-022-00851-3;Springer Fully OA;YFA_SOA;;Cecilia Bartholdson;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12967-022-03769-x;Springer Fully OA;YFA_SOA;;Gabriella Bernhoff;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41398-022-02245-w;Springer Fully OA;YFA_SOA;;Ashley E. Tate;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40478-022-01471-z;Springer Fully OA;YFA_SOA;;Daniel Ferreira Padilla;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12890-022-02242-1;Springer Fully OA;YFA_SOA;;Koshiar Medson;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12889-022-14579-7;Springer Fully OA;YFA_SOA;;Salla Atkins;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41420-022-01254-4;Springer Fully OA;YFA_SOA;;Sonia Laín;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12859-022-05063-5;Springer Fully OA;YFA_SOA;;Rachael. V Sugars;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12877-022-03602-6;Springer Fully OA;YFA_SOA;;Michael Axenhus;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12933-022-01699-y;Springer Fully OA;YFA_SOA;;Catarina Djupsjö;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-24295-2;Springer Fully OA;YFA_SOA;;Nagihan Bostanci;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41419-022-05431-2;Springer Fully OA;YFA_SOA;;Klas G. Wiman;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12888-022-04405-0;Springer Fully OA;YFA_SOA;;Farzaneh Badinlou;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40662-022-00318-x;Springer Fully OA;YFA_SOA;;Magnus Grimfors;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-24741-1;Springer Fully OA;YFA_SOA;;kristin feltmann;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41598-022-24482-1;Springer Fully OA;YFA_SOA;;Magnus Holmer;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12889-022-14620-9;Springer Fully OA;YFA_SOA;;Robert Ssekubugu;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12889-022-14659-8;Springer Fully OA;YFA_SOA;;Christine Delisle Nyström;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12882-022-03014-z;Springer Fully OA;YFA_SOA;;Kristin Danielson Pistis;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12890-022-02259-6;Springer Fully OA;YFA_SOA;;Maria Ödling;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13148-022-01375-8;Springer Fully OA;YFA_SOA;;Xueying Qin;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12916-022-02673-x;Springer Fully OA;YFA_SOA;;Nele Brusselaers;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41539-022-00148-5;Springer Fully OA;YFA_SOA;;Nicholas Judd;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13034-022-00540-4;Springer Fully OA;YFA_SOA;;Lisa B Thorell;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s12872-022-02968-0;Springer Fully OA;YFA_SOA;;Axel C Carlsson;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41531-022-00438-0;Springer Fully OA;YFA_SOA;;Per Svenningsson;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13049-022-01058-6;Springer Fully OA;YFA_SOA;;Andrea Lundin;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1038/s41467-022-34945-8;Springer Fully OA;YFA_SOA;;Henrik Olsson;december;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13722-022-00347-w;Springer Fully OA;YFA_SOA;;Viktor Månsson;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s40634-022-00552-1;Springer Fully OA;YFA_SOA;;Oscar Lapidus;november;2022;;1997,00;Discounted;EUR;;Guld;FALSE
10.1186/s13063-023-07245-9;Springer Fully OA;YFA_SOA;;Anna Hagström;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12933-023-01803-w;Springer Fully OA;YFA_SOA;;Jurga Laurencikiene;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12874-023-01905-9;Springer Fully OA;YFA_SOA;;Nikolaos Skourlis;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s13550-023-00974-7;Springer Fully OA;YFA_SOA;;Vera Kerstens;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41467-023-36973-4;Springer Fully OA;YFA_SOA;;Adrian E. Desai Boström;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12877-023-03773-w;Springer Fully OA;YFA_SOA;;Marianne Reimers Wessberg;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12873-023-00797-8;Springer Fully OA;YFA_SOA;;Jakob Lederman;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s42003-023-04707-3;Springer Fully OA;YFA_SOA;;Irzam Hardiansyah;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12913-023-09291-0;Springer Fully OA;YFA_SOA;;Mirjam Ekstedt;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12875-023-02024-6;Springer Fully OA;YFA_SOA;;Panagiotis Papachristou;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15449-6;Springer Fully OA;YFA_SOA;;Marina Taloyan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-31484-0;Springer Fully OA;YFA_SOA;;Pavitra Kannan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s13063-023-07212-4;Springer Fully OA;YFA_SOA;;Lisa Blom;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-30989-y;Springer Fully OA;YFA_SOA;;Jannike Nickander;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12916-023-02799-6;Springer Fully OA;YFA_SOA;;Renee Gardner;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12933-023-01791-x;Springer Fully OA;YFA_SOA;;Thomas Nystrom;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12909-023-04138-y;Springer Fully OA;YFA_SOA;;Tomas Nilsson;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s40168-023-01502-4;Springer Fully OA;YFA_SOA;;Kristina Broliden;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41698-023-00374-z;Springer Fully OA;YFA_SOA;;Trung Nghia Vu;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12877-023-03884-4;Springer Fully OA;YFA_SOA;;Caterina Trevisan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12916-023-02837-3;Springer Fully OA;YFA_SOA;;Min Luan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15519-9;Springer Fully OA;YFA_SOA;;Josefin Wångdahl;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1038/s41598-023-32085-7;Springer Fully OA;YFA_SOA;;Maoli Duan;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12955-023-02115-z;Springer Fully OA;YFA_SOA;;Fitsum Sebsibe Teni;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12864-023-09279-4;Springer Fully OA;YFA_SOA;;Robert Månsson;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12885-023-10757-x;Springer Fully OA;YFA_SOA;;Gustav Stålhammar;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1186/s12889-023-15525-x;Springer Fully OA;YFA_SOA;;Shirin Ziaei;mars;2023;;2037,00;discounted;EUR;;Guld;FALSE
10.1007/s12672-021-00454-1;Springer Fully OA;YFA_SOA;;Boris Zhivotovsky;januari;2021;;990,00;List price;EUR;;Guld;FALSE
10.1007/s44197-021-00004-6;Springer Fully OA;YFA_SOA;;Ziad El-Khatib;juli;2021;;975,00;List price;EUR;;Guld;FALSE
10.1007/s44197-021-00029-x;Springer Fully OA;YFA_SOA;;Ziad El-Khatib;December;2021;;975,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01282-1;Springer Fully OA;YFA_SOA;;Kaarina Kowalec;januari;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01332-8;Springer Fully OA;YFA_SOA;;Yuniesky Andrade-Talavera;mars;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01376-w;Springer Fully OA;YFA_SOA;;Jonas Svensson;april;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01574-6;Springer Fully OA;YFA_SOA;;Håkan Karlsson;augusti;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01601-6;Springer Fully OA;YFA_SOA;;Elena Raffetti;september;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01658-3;Springer Fully OA;YFA_SOA;;Karima Chergui;januari;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41398-021-01686-z;Springer Fully OA;YFA_SOA;;Federico Triolo;maj;2021;;3170,00;List price;EUR;;Guld;FALSE
10.1038/s41419-021-03695-8;Springer Fully OA;YFA_SOA;;Qiang Pan-Hammarström;april;2021;;3290,00;List price;EUR;;Guld;FALSE
10.1038/s41419-021-03988-y;Springer Fully OA;YFA_SOA;;Klas Wiman;juni;2021;;3290,00;List price;EUR;;Guld;FALSE
10.1038/s41419-021-04154-0;Springer Fully OA;YFA_SOA;;Daniel Salamon;september;2021;;3290,00;List price;EUR;;Guld;FALSE
10.1038/s41419-021-04191-9;Springer Fully OA;YFA_SOA;;Nico Dantuma;september;2021;;3290,00;List price;EUR;;Guld;FALSE
10.1038/s41419-021-04240-3;Springer Fully OA;YFA_SOA;;Boris Zhivotovsky;januari;2021;;3290,00;List price;EUR;;Guld;FALSE
10.1038/s41420-021-00487-z;Springer Fully OA;YFA_SOA;;Soham Gupta;april;2021;;1790,00;List price;EUR;;Guld;FALSE
10.1038/s41420-021-00554-5;Springer Fully OA;YFA_SOA;;Boris Zhivotovsky;juni;2021;;1790,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-21085-8;Springer Fully OA;YFA_SOA;;Yihai Cao;februari;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-21173-9;Springer Fully OA;YFA_SOA;;Francois Lallemend;januari;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-21540-6;Springer Fully OA;YFA_SOA;;Roman Zubarev;februari;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-21725-z;Springer Fully OA;YFA_SOA;;Patrik Ernfors;februari;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-21924-8;Springer Fully OA;YFA_SOA;;Jesper Haeggström;februari;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-22331-9;Springer Fully OA;YFA_SOA;;Jaakko patrakka;mars;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-22713-z;Springer Fully OA;YFA_SOA;;Johan Lundberg;mars;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-23617-8;Springer Fully OA;YFA_SOA;;Joanna Rorbach;maj;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-23673-0;Springer Fully OA;YFA_SOA;;Olov Andersson;maj;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-24004-z;Springer Fully OA;YFA_SOA;;Gunnar Schulte;maj;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-24870-7;Springer Fully OA;YFA_SOA;;Susanne Schlisio;juli;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-25052-1;Springer Fully OA;YFA_SOA;;Konstantinos Ampatzis;juli;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-25186-2;Springer Fully OA;YFA_SOA;;Fredrik Lanner;juli;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-25585-5;Springer Fully OA;YFA_SOA;;Christian Goeritz;augusti;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-25828-5;Springer Fully OA;YFA_SOA;;Rikard Holmdahl;september;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-26095-0;Springer Fully OA;YFA_SOA;;Anna Krook;september;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-26152-8;Springer Fully OA;YFA_SOA;;Rickard Sandberg;september;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-26879-4;Springer Fully OA;YFA_SOA;;Roman Zubarev;juli;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-27610-z;Springer Fully OA;YFA_SOA;;Gerald McInerney;December;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-27863-8;Springer Fully OA;YFA_SOA;;Victor Yman;December;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41467-021-27868-3;Springer Fully OA;YFA_SOA;;Anita Göndör;December;2021;;4530,00;List price;EUR;;Guld;FALSE
10.1038/s41514-021-00079-2;Springer Fully OA;YFA_SOA;;Kristina Becanovic;september;2021;;2490,00;List price;EUR;;Guld;FALSE
10.1038/s41523-021-00352-3;Springer Fully OA;YFA_SOA;;Theodoros Foukakis;augusti;2021;;2690,00;List price;EUR;;Guld;FALSE
10.1038/s41525-021-00203-x;Springer Fully OA;YFA_SOA;;Volker Lauschke;maj;2021;;2890,00;List price;EUR;;Guld;FALSE
10.1038/s41531-021-00220-8;Springer Fully OA;YFA_SOA;;Behzad Iravani;juni;2021;;2490,00;List price;EUR;;Guld;FALSE
10.1038/s41531-021-00269-5;Springer Fully OA;YFA_SOA;;Malin Freidle;December;2021;;2490,00;List price;EUR;;Guld;FALSE
10.1038/s41537-021-00176-x;Springer Fully OA;YFA_SOA;;Maria Lee;augusti;2021;;2890,00;List price;EUR;;Guld;FALSE
10.1038/s41539-021-00096-6;Springer Fully OA;YFA_SOA;;Torkel Klingberg;mars;2021;;1790,00;List price;EUR;;Guld;FALSE
10.1038/s41597-021-01090-8;Springer Fully OA;YFA_SOA;;Hazal Haytural;september;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41597-022-01139-2;Springer Fully OA;YFA_SOA;;Magda Bienko;December;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00106-y;Springer Fully OA;YFA_SOA;;Saana M. Korkki;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00344-0;Springer Fully OA;YFA_SOA;;Jesse Huang;januari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00532-y;Springer Fully OA;YFA_SOA;;Peyman Bakhshayesh;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00578-y;Springer Fully OA;YFA_SOA;;Anna Karin Hedström;juni;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00871-w;Springer Fully OA;YFA_SOA;;Farasat Zaman;mars;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00972-6;Springer Fully OA;YFA_SOA;;Björn Nordberg;augusti;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-00988-y;Springer Fully OA;YFA_SOA;;Robert Bränström;april;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-01174-w;Springer Fully OA;YFA_SOA;;Manju Purohit;september;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-01177-7;Springer Fully OA;YFA_SOA;;Anda Roxana Gliga;september;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-01413-0;Springer Fully OA;YFA_SOA;;Clara Ibel Chamorro;juni;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-02149-7;Springer Fully OA;YFA_SOA;;Maria Henström;april;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-02710-4;Springer Fully OA;YFA_SOA;;Zheng Chang;juni;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-02815-w;Springer Fully OA;YFA_SOA;;Erik Zettersten;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-03959-5;Springer Fully OA;YFA_SOA;;Mozhu Ding;December;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-04291-8;Springer Fully OA;YFA_SOA;;Vivianne Malmström;December;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-04321-5;Springer Fully OA;YFA_SOA;;Louise Nordfors;December;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-04611-y;Springer Fully OA;YFA_SOA;;Alberto Domínguez-Vicent;December;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-81306-4;Springer Fully OA;YFA_SOA;;Josef Isung;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-81453-8;Springer Fully OA;YFA_SOA;;Johanna Wallensten;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-81662-1;Springer Fully OA;YFA_SOA;;Sofia Gernaat;februari;2021;;1570,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-82335-9;Springer Fully OA;YFA_SOA;;Nagihan Bostanci;januari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-82498-5;Springer Fully OA;YFA_SOA;;Inga Szurgot;januari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-82693-4;Springer Fully OA;YFA_SOA;;Emmanuel Nji;januari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-82911-z;Springer Fully OA;YFA_SOA;;Renata Zelic;januari;2021;;1570,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-83157-5;Springer Fully OA;YFA_SOA;;Riccardo Iacobelli;januari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-83428-1;Springer Fully OA;YFA_SOA;;Daniel Ferreira;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-84141-9;Springer Fully OA;YFA_SOA;;Brun Ulfhake;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-84356-w;Springer Fully OA;YFA_SOA;;Joakim Dillner;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-84476-3;Springer Fully OA;YFA_SOA;;Axel Rosell;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-85022-x;Springer Fully OA;YFA_SOA;;Karin Söderberg-Löfdal;februari;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-86324-w;Springer Fully OA;YFA_SOA;;Federica Laguzzi;mars;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-86589-1;Springer Fully OA;YFA_SOA;;Maoli Duan;mars;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-87096-z;Springer Fully OA;YFA_SOA;;Sophie Erhardt;mars;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-88390-6;Springer Fully OA;YFA_SOA;;Gustav Stålhammar;april;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-88742-2;Springer Fully OA;YFA_SOA;;Giorgio Tettamanti;april;2021;;1690,00;List price;EUR;;Guld;FALSE
10.1038/s41598-021-89389-9;Springer Fully OA;YFA_SOA;;Per Johnsson;april;2021;;1690,00;List price;EUR;;Guld;FALSE
