doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1245/s10434-022-11416-4;Springer Compact;YFA_SCO;;Pernilla Lagergren;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s00590-022-03215-0;Springer Compact;YFA_SCO;;Natalie Lundin;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s11136-022-03107-0;Springer Compact;YFA_SCO;;Mimmi Åström;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s00204-022-03247-9;Springer Compact;YFA_SCO;;Sarah McCarrick;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1038/s41388-022-02238-5;Springer Compact;YFA_SCO;;Sylvain Peuget;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1038/s41409-022-01615-8;Springer Compact;YFA_SCO;;Hannes Lindahl;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1038/s41366-022-01102-6;Springer Compact;YFA_SCO;;Alastair G. Kerr;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1038/s41372-022-01345-1;Springer Compact;YFA_SCO;;Jonas Teng;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s00268-022-06485-1;Springer Compact;YFA_SCO;;A. Koman;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s00330-022-08650-5;Springer Compact;YFA_SCO;;Raffaella M. Pozzi Mucelli;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1007/s11192-022-04293-x;Springer Compact;YFA_SCO;;Peter Sjögårde;Februari;2022;;2381,00;Discounted;EUR;;Hybrid
10.1111/sji.13151;Wiley;YFA_WIL;;Lucas CM Arruda;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/papt.12391;Wiley;YFA_WIL;;Elin Monell;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/humu.24358;Wiley;YFA_WIL;;Chiara Rasi;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/cen.14697;Wiley;YFA_WIL;;Anna Kistner;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/ijc.33969;Wiley;YFA_WIL;;Annelie Johansson;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/acps.13414;Wiley;YFA_WIL;;JOHAN LUNDBERG;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/joim.13470;Wiley;YFA_WIL;;Krzysztof Piersiala;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/add.15847;Wiley;YFA_WIL;;A. FUGELSTAD;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/liv.15195;Wiley;YFA_WIL;;Karl Björkström;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/cea.14108;Wiley;YFA_WIL;;Harri Alenius;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/jnc.15588;Wiley;YFA_WIL;;Karima Chergui;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/cea.14106;Wiley;YFA_WIL;;TONG GONG;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/leap.1449;Wiley;YFA_WIL;;Gert Helgesson;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/term.3288;Wiley;YFA_WIL;;ULRIK HANS BIRGERSSON;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1259/bjr.20211094;Wiley;YFA_WIL;;Tommy Lundberg;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/joim.13467;Wiley;YFA_WIL;;Petter Ljungman;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/jmri.28107;Wiley;YFA_WIL;;Annika Kits;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/all.15245;Wiley;YFA_WIL;;Jesper Z. Haeggstrom;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/ene.15272;Wiley;YFA_WIL;;Marius Matusevicius;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/bju.15702;Wiley;YFA_WIL;;Stefan Carlsson;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/alz.12629;Wiley;YFA_WIL;;Chengxuan Qiu;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/apa.16277;Wiley;YFA_WIL;;Eric Herlenius;Februari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1080/13625187.2022.2036977;Taylor & Francis;YFA_TAY;;Helena Kopp Kallner ;Januari;2022;;3400,00;List price;USD;;Hybrid
10.1080/00365521.2022.2032321;Taylor & Francis;YFA_TAY;;Qiang Wang;Januari;2022;;3190,00;List price;EUR;;Hybrid
10.1080/00016489.2022.2027517;Taylor & Francis;YFA_TAY;;Maoli Duan;Januari;2022;;3300,00;List price;USD;;Hybrid
10.1080/0284186x.2022.2025612;Taylor & Francis;YFA_TAY;;Johannes Asplund;Januari;2022;;3900,00;List price;USD;;Hybrid
;Wiley;YFA_WIL;;;Januari;2022;;2400,00;List price;EUR;;Gold
;Wiley;YFA_WIL;;;Januari;2022;;2400,00;List price;EUR;;Gold
;Wiley;YFA_WIL;;;Januari;2022;;2300,00;List price;EUR;;Gold
;Wiley;YFA_WIL;;;Januari;2022;;2450,00;List price;EUR;;Gold
;Wiley;YFA_WIL;;;Januari;2022;;4350,00;List price;EUR;;Gold
10.1002/cam4.4630;Wiley;YFA_WIL;;Felix Haglund;Januari;2022;;2800,00;List price;EUR;;Gold
10.1111/apa.16276;Wiley;YFA_WIL;;JONAS F. LUDVIGSSON;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/joim.13463;Wiley;YFA_WIL;;Mattias Lissing;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/joim.13464;Wiley;YFA_WIL;;Peter Ueda;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/alz.12625;Wiley;YFA_WIL;;WEILI XU;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/jon.12977;Wiley;YFA_WIL;;Michael Platten;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/sjoe.12474;Wiley;YFA_WIL;;HANNA MÜHLRAD;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/ane.13589;Wiley;YFA_WIL;;Virginija Danylaite Karrenbauer;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/alr.22964;Wiley;YFA_WIL;;Claus Bachert;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/joim.13459;Wiley;YFA_WIL;;Helen Erlandsson;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/art.42072;Wiley;YFA_WIL;;Rikard Holmdahl;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/ppe.12868;Wiley;YFA_WIL;;NEDA RAZAZ;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/ijpo.12894;Wiley;YFA_WIL;;Johanna Sandborg;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/jdv.17929;Wiley;YFA_WIL;;Natalia Ballardini;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/cncr.34116;Wiley;YFA_WIL;;Marios Rossides;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1080/02813432.2022.2036420;Taylor & Francis;YFA_TAY;;Friberg E;Februari;2022;;1500,00;List price;EUR;;Gold
10.1080/07853890.2022.2043559;Taylor & Francis;YFA_TAY;;Su Guobin;Februari;2022;;2280,00;List price;EUR;;Gold
10.1111/bcpt.13707;Wiley;YFA_WIL;;Michel Arvidsson;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/codi.16021;Wiley;YFA_WIL;;Michael Eberhardson;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1080/09638288.2022.2048097;Taylor & Francis;YFA_TAY;;Andrea Porserud ;Februari;2022;;3190,00;List price;EUR;;Hybrid
10.1080/03009742.2022.2045790;Taylor & Francis;YFA_TAY;;Asta Jonasdottir ;Februari;2022;;3010,00;List price;EUR;;Hybrid
10.1080/09593985.2022.2045658;Taylor & Francis;YFA_TAY;;Marian Papp;Februari;2022;;2730,00;List price;EUR;;Hybrid
10.1080/00365521.2022.2047220;Taylor & Francis;YFA_TAY;;Hugo WallÃ©n ;Februari;2022;;3190,00;List price;EUR;;Hybrid
10.1080/14473828.2022.2045819;Taylor & Francis;YFA_TAY;;Eric Asaba;Februari;2022;;2730,00;List price;EUR;;Hybrid
10.1080/10543406.2022.2041655;Taylor & Francis;YFA_TAY;;Pablo Gonzalez Ginestet;Februari;2022;;2730,00;List price;EUR;;Hybrid
10.1080/17476348.2022.2045197;Taylor & Francis;YFA_TAY;;Anders Linden;Februari;2022;;4375,00;List price;EUR;;Hybrid
10.1080/11038128.2022.2046154;Taylor & Francis;YFA_TAY;;Lisette Farias;Februari;2022;;3010,00;List price;EUR;;Hybrid
10.1080/09593985.2022.2042756;Taylor & Francis;YFA_TAY;;Frida JÃ¶nsson;Februari;2022;;2730,00;List price;EUR;;Hybrid
10.1080/00313831.2022.2042733;Taylor & Francis;YFA_TAY;;Douglas SjÃ¶wall ;Februari;2022;;3085,00;List price;USD;;Hybrid
10.1080/03610918.2022.2038626;Taylor & Francis;YFA_TAY;;Nurgul Batyrbekova;Februari;2022;;2730,00;List price;EUR;;Hybrid
10.1080/15548627.2022.2039993;Taylor & Francis;YFA_TAY;;Bertrand Joseph;Februari;2022;;3190,00;List price;EUR;;Hybrid
10.1080/13561820.2022.2038103;Taylor & Francis;YFA_TAY;;Anna Kiessling ;Februari;2022;;3085,00;List price;USD;;Hybrid
10.1111/add.15807;Wiley;YFA_WIL;;Paul Welford;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/cen.14676;Wiley;YFA_WIL;;Kerstin Ekbom;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/jon.12972;Wiley;YFA_WIL;;Michael Platten;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/pros.24304;Wiley;YFA_WIL;;Claes Lindh;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/ccd.30096;Wiley;YFA_WIL;;Magnus Dalén;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1111/sltb.12830;Wiley;YFA_WIL;;RICHARD BRÄNSTRÖM;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/ajh.26463;Wiley;YFA_WIL;;Torsten Dahlén;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1002/ana.26301;Wiley;YFA_WIL;;Kyla A McKay;Januari;2022;;3084,00;Listpris, medel-hybrid-APC från Wiley 2021;EUR;;Hybrid
10.1177/02841851221079014;Royal Society of Medicine;YFA_RSM;;Savas Kesen;Januari;2022;;2200,00;List price;GBP;;Hybrid
10.1177/10597123221080193;SAGE;YFA_SAG;;Renzo Lanfranco;Januari;2022;;2200,00;List price;GBP;;Hybrid
10.1177/14777509221077387;Royal Society of Medicine;YFA_RSM;;Niels Lyne;Januari;2022;;2200,00;List price;GBP;;Hybrid
10.1177/13674935221083167;SAGE;YFA_SAG;;Malin Regardt;Februari;2022;;2385,00;List price;GBP;;Hybrid
10.1177/17531934221086220;SAGE;YFA_SAG;;Maria Wilcke;Februari;2022;;2750,00;List price;GBP;;Hybrid
10.1177/09691413221085218;Royal Society of Medicine;YFA_RSM;;Hanna Ribbing Wilen;Februari;2022;;2750,00;List price;GBP;;Hybrid
10.1177/10781552221080445;SAGE;YFA_SAG;;Ranaa Akkawi El Edelbi;Januari;2022;;2200,00;List price;GBP;;Hybrid
10.1177/09697330221085768;SAGE;YFA_SAG;;Anna Slettmyr;Februari;2022;;2385,00;List price;GBP;;Hybrid
10.1177/14034948221079060;SAGE;YFA_SAG;;MUHAMMAD RIDWANUL AMIN;Februari;2022;;2935,00;List price;GBP;;Hybrid
10.1177/14034948221081628;SAGE;YFA_SAG;;Karin Modig;Februari;2022;;2935,00;List price;GBP;;Hybrid
10.1177/14034948221083108;SAGE;YFA_SAG;;Peter Allebeck;Februari;2022;;2935,00;List price;GBP;;Hybrid
10.1177/1536867x221083853;SAGE;YFA_SAG;; Michael  Crowther;Februari;2022;;2385,00;List price;GBP;;Hybrid
10.1177/09622802211072496;SAGE;YFA_SAG;;Alessandro Gasparini;Januari;2022;;2200,00;List price;GBP;;Hybrid
